group,group_kind,feature_name,pcap_count,row_count,nonfinite_count,zero_count,nonzero_count,min,max,mean,std,p01,p50,p95,p99,p99_9,percentile_method,percentile_sample_size,is_constant
attack_family_Spoofing,attack_family,udp_ratio,1,6423,0,2307,4116,0.0,1.0,0.4487747158648607,0.44615203220663185,0.0,0.32,1.0,1.0,1.0,exact,6423,false
attack_family_Spoofing,attack_family,icmp_ratio,1,6423,0,6383,40,0.0,0.24,0.0003861124085318387,0.005677546879481719,0.0,0.0,0.0,0.0,0.08,exact,6423,false
attack_family_Spoofing,attack_family,icmpv6_ratio,1,6423,0,6407,16,0.0,0.08,0.0001120971508640822,0.002338319777558939,0.0,0.0,0.0,0.0,0.04,exact,6423,false
attack_family_Spoofing,attack_family,igmp_ratio,1,6423,0,6423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exact,6423,true
attack_family_Spoofing,attack_family,tcp_syn_ratio,1,6423,0,6173,250,0.0,1.0,0.0038397282593914963,0.03785728656803235,0.0,0.0,0.0,0.08333333333333331,0.7890000000002146,exact,6423,false
attack_family_Spoofing,attack_family,tcp_ack_ratio,1,6423,0,1837,4586,0.0,1.0,0.7110740283578083,0.450495936354685,0.0,1.0,1.0,1.0,1.0,exact,6423,false
attack_family_Spoofing,attack_family,tcp_fin_ratio,1,6423,0,6211,212,0.0,1.0,0.008188474662003864,0.07339394527577926,0.0,0.0,0.0,0.16666666666666663,1.0,exact,6423,false
attack_family_Spoofing,attack_family,tcp_rst_ratio,1,6423,0,6329,94,0.0,1.0,0.0018463459931246616,0.026748298682036004,0.0,0.0,0.0,0.045454545454545456,0.2857142857142857,exact,6423,false
attack_family_Spoofing,attack_family,tcp_psh_ratio,1,6423,0,3228,3195,0.0,1.0,0.2290782702105677,0.27614005634450467,0.0,0.0,0.6666666666666666,1.0,1.0,exact,6423,false
attack_family_Spoofing,attack_family,tcp_urg_ratio,1,6423,0,6423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exact,6423,true
attack_family_Spoofing,attack_family,unique_ip_count,1,6423,0,0,6423,2.0,28.0,5.412112719912813,4.552052258593722,2.0,4.0,14.0,26.0,27.0,exact,6423,false
attack_family_Spoofing,attack_family,unique_port_count,1,6423,0,46,6377,0.0,29.0,5.972131402771291,4.9696887787721655,2.0,4.0,15.0,22.0,27.0,exact,6423,false
attack_type_ARP_Spoofing,attack_type,window_span_seconds,1,6423,0,0,6423,0.00015997886657714844,2.0108580589294434,0.2881780084226615,0.4316494231250219,0.0012645721435546875,0.1393141746520996,1.0737685203552239,1.9992832326889038,2.0025331649780274,exact,6423,false
attack_type_ARP_Spoofing,attack_type,iat_mean_seconds,1,6423,0,0,6423,6.665786107381185e-06,0.08378575245539348,0.012007417017610897,0.01798539263020925,5.269050598144531e-05,0.005804757277170817,0.04474035501480099,0.08330346802870434,0.08343888187408446,exact,6423,false
attack_type_ARP_Spoofing,attack_type,iat_std_seconds,1,6423,0,0,6423,3.584533784446368e-06,0.27754187828392457,0.02874283013969136,0.0586994699771884,7.95046676941393e-05,0.005520491730799106,0.19135067385033902,0.2757418864534565,0.2763112154908666,exact,6423,false
attack_type_ARP_Spoofing,attack_type,iat_p50_seconds,1,6423,0,1169,5254,0.0,0.030622482299804688,0.0027276925648667444,0.004354046519773673,0.0,0.00027954578399658203,0.011467552185058582,0.02040928602218628,0.025177875757217482,exact,6423,false
attack_type_ARP_Spoofing,attack_type,iat_p95_seconds,1,6423,0,3,6420,0.0,0.8506144285202005,0.052835091586129986,0.12987756780006862,0.000209006309509277,0.01505554914474487,0.2561423444747917,0.8463463099002816,0.8492111263990381,exact,6423,false
attack_type_ARP_Spoofing,attack_type,frame_length_mean,1,6423,0,0,6423,57.12,1494.0,482.10086875291915,478.9439736606266,63.275200000000005,272.2,1494.0,1494.0,1494.0,exact,6423,false
attack_type_ARP_Spoofing,attack_type,frame_length_std,1,6423,0,1203,5220,0.0,713.4285713370328,226.88328014903627,207.08500353790222,0.0,188.42574770980738,584.4980776100518,671.147614268497,713.4285713370328,exact,6423,false
attack_type_ARP_Spoofing,attack_type,frame_length_min,1,6423,0,0,6423,42.0,1494.0,252.07971352950335,464.4722808089165,42.0,66.0,1494.0,1494.0,1494.0,exact,6423,false
attack_type_ARP_Spoofing,attack_type,frame_length_max,1,6423,0,0,6423,60.0,1514.0,933.2744823291297,525.6854275915731,66.0,1242.0,1494.0,1498.0,1514.0,exact,6423,false
attack_type_ARP_Spoofing,attack_type,ipv4_ratio,1,6423,0,47,6376,0.0,1.0,0.9711287560330064,0.13359012123577474,0.04,1.0,1.0,1.0,1.0,exact,6423,false
attack_type_ARP_Spoofing,attack_type,ipv6_ratio,1,6423,0,6269,154,0.0,0.16,0.0010711505527012301,0.007358933182628788,0.0,0.0,0.0,0.04,0.08,exact,6423,false
attack_type_ARP_Spoofing,attack_type,arp_ratio,1,6423,0,5813,610,0.0,1.0,0.0277129067413981,0.13333171955276182,0.0,0.0,0.08,0.96,1.0,exact,6423,false
attack_type_ARP_Spoofing,attack_type,llc_ratio,1,6423,0,6418,5,0.0,0.04,3.113809746224506e-05,0.0011155959471852853,0.0,0.0,0.0,0.0,0.0,exact,6423,false
attack_type_ARP_Spoofing,attack_type,other_protocol_ratio,1,6423,0,6414,9,0.0,0.04,5.60485754320411e-05,0.0014962625352770427,0.0,0.0,0.0,0.0,0.04,exact,6423,false
attack_type_ARP_Spoofing,attack_type,tcp_ratio,1,6423,0,1833,4590,0.0,1.0,0.5229269811614511,0.4440599656740722,0.0,0.6,1.0,1.0,1.0,exact,6423,false
attack_type_ARP_Spoofing,attack_type,udp_ratio,1,6423,0,2307,4116,0.0,1.0,0.4487747158648607,0.44615203220663185,0.0,0.32,1.0,1.0,1.0,exact,6423,false
attack_type_ARP_Spoofing,attack_type,icmp_ratio,1,6423,0,6383,40,0.0,0.24,0.0003861124085318387,0.005677546879481719,0.0,0.0,0.0,0.0,0.08,exact,6423,false
attack_type_ARP_Spoofing,attack_type,icmpv6_ratio,1,6423,0,6407,16,0.0,0.08,0.0001120971508640822,0.002338319777558939,0.0,0.0,0.0,0.0,0.04,exact,6423,false
attack_type_ARP_Spoofing,attack_type,igmp_ratio,1,6423,0,6423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exact,6423,true
attack_type_ARP_Spoofing,attack_type,tcp_syn_ratio,1,6423,0,6173,250,0.0,1.0,0.0038397282593914963,0.03785728656803235,0.0,0.0,0.0,0.08333333333333331,0.7890000000002146,exact,6423,false
attack_type_ARP_Spoofing,attack_type,tcp_ack_ratio,1,6423,0,1837,4586,0.0,1.0,0.7110740283578083,0.450495936354685,0.0,1.0,1.0,1.0,1.0,exact,6423,false
attack_type_ARP_Spoofing,attack_type,tcp_fin_ratio,1,6423,0,6211,212,0.0,1.0,0.008188474662003864,0.07339394527577926,0.0,0.0,0.0,0.16666666666666663,1.0,exact,6423,false
attack_type_ARP_Spoofing,attack_type,tcp_rst_ratio,1,6423,0,6329,94,0.0,1.0,0.0018463459931246616,0.026748298682036004,0.0,0.0,0.0,0.045454545454545456,0.2857142857142857,exact,6423,false
attack_type_ARP_Spoofing,attack_type,tcp_psh_ratio,1,6423,0,3228,3195,0.0,1.0,0.2290782702105677,0.27614005634450467,0.0,0.0,0.6666666666666666,1.0,1.0,exact,6423,false
attack_type_ARP_Spoofing,attack_type,tcp_urg_ratio,1,6423,0,6423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exact,6423,true
attack_type_ARP_Spoofing,attack_type,unique_ip_count,1,6423,0,0,6423,2.0,28.0,5.412112719912813,4.552052258593722,2.0,4.0,14.0,26.0,27.0,exact,6423,false
attack_type_ARP_Spoofing,attack_type,unique_port_count,1,6423,0,46,6377,0.0,29.0,5.972131402771291,4.9696887787721655,2.0,4.0,15.0,22.0,27.0,exact,6423,false
attack_type_DDoS_ICMP,attack_type,window_span_seconds,8,6147552,0,501200,5646352,0.0,2.0045831203460693,0.0006517415656237822,0.008795989539186559,0.0,0.00039696693420410156,0.001519918441772461,0.00271106719970704,0.005141058921814684,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,iat_mean_seconds,8,6147552,0,501200,5646352,0.0,0.08352429668108623,2.7156222834543354e-05,0.0003664995568320231,0.0,1.6709168752034504e-05,6.304184595743816e-05,0.00011271238327026367,0.00021170580387115553,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,iat_std_seconds,8,6147552,0,501200,5646352,0.0,0.2500288010105774,8.904996657737612e-05,0.0008693765781833886,0.0,5.0092497268901614e-05,0.00021548383672368931,0.0004569876912891999,0.0009351960476163485,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,iat_p50_seconds,8,6147552,0,3695232,2452320,0.0,0.032277464866638184,9.57968374186762e-07,7.016267684830124e-05,0.0,0.0,1.9073486328125e-06,1.9073486328125e-06,5.7936310768138405e-05,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,iat_p95_seconds,8,6147552,0,637364,5510188,0.0,0.7348297476768479,9.471233367645951e-05,0.0018753385454457346,0.0,6.055831909179675e-05,0.0002982616424560543,0.0004372000694274894,0.0008427623152732896,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,frame_length_mean,8,6147552,0,0,6147552,53.52,1494.0,61.819517596597805,35.79948238679186,60.0,60.0,60.0,60.0,115.32172000003163,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,frame_length_std,8,6147552,0,6000394,147158,0.0,726.4181671737018,2.507964804053947,33.634732351149694,0.0,0.0,0.0,0.0,172.44745925481357,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,frame_length_min,8,6147552,0,0,6147552,42.0,1494.0,60.20985491460668,17.246222112067596,60.0,60.0,60.0,60.0,60.0,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,frame_length_max,8,6147552,0,0,6147552,60.0,1514.0,68.20331117166636,94.06240284750945,60.0,60.0,60.0,60.0,1106.0,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,ipv4_ratio,8,6147552,0,0,6147552,0.44,1.0,0.9999296500460672,0.002410485192405542,1.0,1.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,ipv6_ratio,8,6147552,0,6147178,374,0.0,0.12,2.5115688326019857e-06,0.0003274497923851671,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,arp_ratio,8,6147552,0,6139600,7952,0.0,0.56,6.695998667437052e-05,0.0023429629919561917,0.0,0.0,0.0,0.0,0.04,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,llc_ratio,8,6147552,0,6147461,91,0.0,0.48,7.612786357886848e-07,0.00028541678496408487,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,other_protocol_ratio,8,6147552,0,6147534,18,0.0,0.04,1.171197901213361e-07,6.844543730452896e-05,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,tcp_ratio,8,6147552,0,6079247,68305,0.0,1.0,0.002287902566745267,0.03262306922362274,0.0,0.0,0.0,0.0,0.28,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,udp_ratio,8,6147552,0,6063610,83942,0.0,1.0,0.0007900640775385062,0.010825191627543288,0.0,0.0,0.0,0.0,0.04,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,icmp_ratio,8,6147552,0,2941,6144611,0.0,1.0,0.9968539607310359,0.03503735015228746,1.0,1.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,icmpv6_ratio,8,6147552,0,6147529,23,0.0,0.08,1.561597201617815e-07,8.226115013268617e-05,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,igmp_ratio,8,6147552,0,6147541,11,0.0,0.08,7.807986008089075e-08,6.03632397019109e-05,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,tcp_syn_ratio,8,6147552,0,6146858,694,0.0,1.0,0.00010178529372760231,0.009989302694883866,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,tcp_ack_ratio,8,6147552,0,6079676,67876,0.0,1.0,0.011037827985294879,0.10446954638746479,0.0,0.0,0.0,0.0,1.0,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,tcp_fin_ratio,8,6147552,0,6147150,402,0.0,1.0,4.1383994234161065e-05,0.00578512626074749,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,tcp_rst_ratio,8,6147552,0,6147423,129,0.0,1.0,1.3808897328679759e-05,0.0035285385661711676,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,tcp_psh_ratio,8,6147552,0,6125644,21908,0.0,1.0,0.0022566568971569253,0.04155806833062294,0.0,0.0,0.0,0.0,0.6666666666666666,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,tcp_urg_ratio,8,6147552,0,6147552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,true
attack_type_DDoS_ICMP,attack_type,unique_ip_count,8,6147552,0,0,6147552,2.0,21.0,2.5975328065545447,0.6946623202624258,2.0,3.0,3.0,4.0,6.0,bounded_sample,200000,false
attack_type_DDoS_ICMP,attack_type,unique_port_count,8,6147552,0,5997377,150175,0.0,26.0,0.05512210388785649,0.3950492482609686,0.0,0.0,0.0,0.0,4.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,window_span_seconds,4,3206644,0,276934,2929710,0.0,2.003911018371582,0.0007440401569642356,0.010166300975304226,0.0,0.0005500316619873047,0.0023670196533203125,0.006443045139312764,0.08478108716014841,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,iat_mean_seconds,4,3206644,0,276935,2929709,0.0,0.08349629243214925,3.1005668403689255e-05,0.0004235958411124251,0.0,2.2957722345987957e-05,9.899387756983427e-05,0.0002676650881767278,0.003532545298339518,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,iat_std_seconds,4,3206644,0,276935,2929709,0.0,0.21362394965645065,9.513968776314949e-05,0.0010313895955706652,0.0,6.316179818920508e-05,0.00036814814279131664,0.0011885222052895768,0.013744977573933753,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,iat_p50_seconds,4,3206644,0,1546003,1660641,0.0,0.028766989707946777,1.6546367340763023e-06,7.036720633289761e-05,0.0,9.5367431640625e-07,1.9073486328125e-06,3.0994415283203125e-06,8.654642105103416e-05,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,iat_p95_seconds,4,3206644,0,355163,2851481,0.0,0.6290882587432851,0.00011949062721622866,0.0021316709124758176,0.0,8.829832077026346e-05,0.000311244130134582,0.000552213549613952,0.006295076513290672,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,frame_length_mean,4,3206644,0,0,3206644,55.68,1494.0,61.63872552113673,34.720583559928656,60.0,60.0,60.0,67.44,1037.04,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,frame_length_std,4,3206644,0,3161772,44872,0.0,726.4181671737016,2.0795601930703795,32.29691741081574,0.0,0.0,0.0,15.340258946885916,699.5742705388756,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,frame_length_min,4,3206644,0,0,3206644,42.0,1494.0,60.161103633580765,14.987577445368848,60.0,60.0,60.0,60.0,66.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,frame_length_max,4,3206644,0,0,3206644,60.0,1514.0,66.44559202705383,90.46096921549066,60.0,60.0,60.0,146.0700000000652,1494.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,ipv4_ratio,4,3206644,0,0,3206644,0.48,1.0,0.9999410349262344,0.0024279161580923725,1.0,1.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,ipv6_ratio,4,3206644,0,3206348,296,0.0,0.12,3.8295488990982465e-06,0.0004076031834930008,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,arp_ratio,4,3206644,0,3203704,2940,0.0,0.52,5.464903494120332e-05,0.0023577458472333022,0.0,0.0,0.0,0.0,0.04,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,llc_ratio,4,3206644,0,3206617,27,0.0,0.04,3.368007175102693e-07,0.00011606858001064482,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,other_protocol_ratio,4,3206644,0,3206632,12,0.0,0.04,1.4968920778234194e-07,7.737923432313577e-05,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,tcp_ratio,4,3206644,0,84,3206560,0.0,1.0,0.9997489462503477,0.0100161641556977,1.0,1.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,udp_ratio,4,3206644,0,3200781,5863,0.0,1.0,0.00019336103415284014,0.009557059935829969,0.0,0.0,0.0,0.0,0.04,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,icmp_ratio,4,3206644,0,3206541,103,0.0,0.24,1.846166895982217e-06,0.0003601766766636736,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,icmpv6_ratio,4,3206644,0,3206602,42,0.0,0.12,5.987568311293678e-07,0.0001786990183254797,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,igmp_ratio,4,3206644,0,3206637,7,0.0,0.12,1.1226690583675642e-07,8.651270302827759e-05,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,tcp_syn_ratio,4,3206644,0,123252,3083392,0.0,1.0,0.8407960989739696,0.28415084544495745,0.0,1.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,tcp_ack_ratio,4,3206644,0,2287075,919569,0.0,1.0,0.19000145269915863,0.3507314347485665,0.0,0.0,0.92,1.0,1.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,tcp_fin_ratio,4,3206644,0,3206134,510,0.0,0.2,7.122232334398916e-06,0.0006098900511083812,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,tcp_rst_ratio,4,3206644,0,2125022,1081622,0.0,1.0,0.15662144526938843,0.2825192084013678,0.0,0.0,0.56,1.0,1.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,tcp_psh_ratio,4,3206644,0,3190779,15865,0.0,1.0,0.00047934996794526486,0.01045066653917986,0.0,0.0,0.0,0.0,0.23809714285717787,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,tcp_urg_ratio,4,3206644,0,3206644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,true
attack_type_DDoS_SYN,attack_type,unique_ip_count,4,3206644,0,0,3206644,2.0,26.0,2.8449849749457687,0.7739875057400435,2.0,2.0,5.0,5.0,8.0,bounded_sample,200000,false
attack_type_DDoS_SYN,attack_type,unique_port_count,4,3206644,0,0,3206644,2.0,29.0,25.958269143690412,0.7744898408033535,24.0,26.0,26.0,26.0,27.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,window_span_seconds,4,3216597,0,511,3216086,0.0,2.0082409381866455,0.0009119185067324824,0.017062041338748064,2.5033950805664062e-05,0.0003001689910888672,0.0012650489807128906,0.0019409656524658203,0.010207462072377695,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,iat_mean_seconds,4,3216597,0,511,3216086,0.0,0.0836767057577769,3.800041721961923e-05,0.000710918502821764,1.043081283569336e-06,1.24971071879069e-05,5.278984705607096e-05,8.149941762288411e-05,0.0004340106248857308,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,iat_std_seconds,4,3216597,0,511,3216086,0.0,0.2767818903012598,0.00010459757696782766,0.0018018588934913464,2.955342707683459e-06,3.532657659015825e-05,0.00018915377331323957,0.000312739894636341,0.0016208485349142228,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,iat_p50_seconds,4,3216597,0,1395205,1821392,0.0,0.031670451164245605,2.348943154576377e-06,0.00010846498576869344,0.0,0.0,9.5367431640625e-07,1.9073486328125e-06,4.5895695686342525e-05,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,iat_p95_seconds,4,3216597,0,1329,3215268,0.0,0.8501325964927652,0.0001705527797398321,0.003831904060176185,1.1563301086425776e-06,6.6554546356201e-05,0.0002208590507507319,0.0003983265161514284,0.0011505640387540126,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,frame_length_mean,4,3216597,0,0,3216597,54.96,1514.0,62.39310435220824,42.526486320357314,60.0,60.0,61.76,74.72,863.04,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,frame_length_std,4,3216597,0,3099989,116608,0.0,726.4181671737016,3.0548544233489916,35.9071544523946,0.0,0.0,8.622203894596788,47.86954052817035,609.876419658275,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,frame_length_min,4,3216597,0,0,3216597,42.0,1514.0,60.370757978074344,22.39241130999058,60.0,60.0,60.0,60.0,60.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,frame_length_max,4,3216597,0,0,3216597,60.0,1514.0,70.42606363184447,101.68684405668441,60.0,60.0,104.0,342.0,1494.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,ipv4_ratio,4,3216597,0,0,3216597,0.28,1.0,0.99992266361002,0.0032543139774482265,1.0,1.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,ipv6_ratio,4,3216597,0,3216316,281,0.0,0.28,3.83013476664935e-06,0.00045487590778875864,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,arp_ratio,4,3216597,0,3213384,3213,0.0,0.72,7.305857712358745e-05,0.0031736250946501204,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,llc_ratio,4,3216597,0,3216572,25,0.0,0.12,3.357585672062742e-07,0.0001281200630339551,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,other_protocol_ratio,4,3216597,0,3216588,9,0.0,0.04,1.1191952240209144e-07,6.690865691451415e-05,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,tcp_ratio,4,3216597,0,402,3216195,0.0,1.0,0.9984770364456599,0.018204701795758702,0.96,1.0,1.0,1.0,1.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,udp_ratio,4,3216597,0,3138645,77952,0.0,1.0,0.001444992953733402,0.017755185707340613,0.0,0.0,0.04,0.04,0.28,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,icmp_ratio,4,3216597,0,3216470,127,0.0,0.56,3.942054289051442e-06,0.000835383061773141,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,icmpv6_ratio,4,3216597,0,3216580,17,0.0,0.2,3.3575856720627415e-07,0.00017981155062425725,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,igmp_ratio,4,3216597,0,3216590,7,0.0,0.2,1.8653253733681903e-07,0.00015612030644438993,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,tcp_syn_ratio,4,3216597,0,3210879,5718,0.0,1.0,0.0008412904553960549,0.025093032564369688,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,tcp_ack_ratio,4,3216597,0,3162200,54397,0.0,1.0,0.00467672919020102,0.05307537033758232,0.0,0.0,0.0,0.04,1.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,tcp_fin_ratio,4,3216597,0,3216189,408,0.0,1.0,6.0418622609730744e-06,0.0007999801015801201,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,tcp_rst_ratio,4,3216597,0,3204072,12525,0.0,1.0,0.0017197355824269173,0.03377667401522368,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,tcp_psh_ratio,4,3216597,0,3201734,14863,0.0,1.0,0.000513963956111353,0.01179706219855159,0.0,0.0,0.0,0.0,0.08,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,tcp_urg_ratio,4,3216597,0,3216597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bounded_sample,200000,true
attack_type_DDoS_TCP,attack_type,unique_ip_count,4,3216597,0,0,3216597,2.0,22.0,2.782881722516063,0.6960664291205005,2.0,3.0,4.0,5.0,6.0,bounded_sample,200000,false
attack_type_DDoS_TCP,attack_type,unique_port_count,4,3216597,0,0,3216597,2.0,29.0,25.97141264510288,0.8872818347826742,26.0,26.0,26.0,27.0,27.0,bounded_sample,200000,false
attack_type_DDoS_UDP,attack_type,window_span_seconds,8,6541281,0,3,6541278,0.0,2.0062549114227295,0.0006432204672156236,0.015770411448391284,2.6941299438476562e-05,0.00026798248291015625,0.0011210441589355469,0.0018329715728759854,0.003644002676010373,bounded_sample,200000,false
attack_type_DDoS_UDP,attack_type,iat_mean_seconds,8,6541281,0,3,6541278,0.0,0.08359395464261372,2.6801888158683842e-05,0.0006571004705274647,1.1225541432698567e-06,1.1126200358072916e-05,4.68293825785319e-05,7.670124371846516e-05,0.0001567112902800379,bounded_sample,200000,false
attack_type_DDoS_UDP,attack_type,iat_std_seconds,8,6541281,0,3,6541278,0.0,0.2759216434966686,8.038680374337294e-05,0.0015125912150989783,2.886541210596678e-06,3.634522904532716e-05,0.00017134035540975176,0.00031487969355406287,0.000637721451815671,bounded_sample,200000,false
attack_type_DDoS_UDP,attack_type,iat_p50_seconds,8,6541281,0,4267180,2274101,0.0,0.04788053035736084,8.138703881784561e-07,8.862798315749729e-05,0.0,4.76837158203125e-07,1.9073486328125e-06,2.1457672119140625e-06,3.0994415283203125e-06,bounded_sample,200000,false
attack_type_DDoS_UDP,attack_type,iat_p95_seconds,8,6541281,0,229,6541052,0.0,0.8483166813850381,0.00011909880230139942,0.0034988422335510802,2.002716064453123e-06,2.9814243316650373e-05,0.0001845955848693843,0.0002922898530960087,0.000675237190723418,bounded_sample,200000,false
attack_type_DDoS_UDP,attack_type,frame_length_mean,8,6541281,0,0,6541281,54.96,1494.0,61.09797155022083,28.52762976252641,60.0,60.0,60.0,62.4,633.6,bounded_sample,200000,false
attack_type_DDoS_UDP,attack_type,frame_length_std,8,6541281,0,6313847,227434,0.0,726.4181671737018,1.482339091243576,24.208104310269842,0.0,0.0,0.0,4.270831300812524,643.8644031160599,bounded_sample,200000,false
attack_type_DDoS_UDP,attack_type,frame_length_min,8,6541281,0,0,6541281,42.0,1494.0,60.20372553938593,16.79387630555244,60.0,60.0,60.0,60.0,60.0,bounded_sample,200000,false
attack_type_DDoS_UDP,attack_type,frame_length_max,8,6541281,0,0,6541281,60.0,1514.0,65.18423868352392,71.10707271156437,60.0,60.0,60.0,70.0,1494.0,bounded_sample,200000,false
attack_type_DDoS_UDP,attack_type,ipv4_ratio,8,6541281,0,0,6541281,0.28,1.0,0.9999193919356166,0.00409895888744073,1.0,1.0,1.0,1.0,1.0,bounded_sample,200000,false
