scope,group,pcap_path,pcap_id,feature,window_count,nonzero_count,nonzero_rate
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_sender_ip_conflict_count,693,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_sender_ip_conflict_ratio,693,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_max_macs_per_sender_ip,693,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_mapping_change_count,693,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_eth_src_sha_mismatch_ratio,693,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_unique_sender_ip_count,693,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_unique_sender_mac_count,693,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_ratio,693,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_request_ratio,229,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_reply_ratio,229,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_probe_ratio,229,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_gratuitous_ratio,229,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_sender_ip_conflict_count,229,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_sender_ip_conflict_ratio,229,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_max_macs_per_sender_ip,229,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_mapping_change_count,229,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_eth_src_sha_mismatch_ratio,229,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_unique_sender_ip_count,229,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_unique_sender_mac_count,229,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_ratio,229,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_request_ratio,657,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_reply_ratio,657,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_probe_ratio,657,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_gratuitous_ratio,657,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_sender_ip_conflict_count,657,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_sender_ip_conflict_ratio,657,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_max_macs_per_sender_ip,657,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_mapping_change_count,657,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_eth_src_sha_mismatch_ratio,657,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_unique_sender_ip_count,657,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_unique_sender_mac_count,657,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_ratio,657,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_request_ratio,629,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_reply_ratio,629,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_probe_ratio,629,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_gratuitous_ratio,629,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_sender_ip_conflict_count,629,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_sender_ip_conflict_ratio,629,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_max_macs_per_sender_ip,629,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_mapping_change_count,629,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_eth_src_sha_mismatch_ratio,629,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_unique_sender_ip_count,629,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_unique_sender_mac_count,629,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_ratio,629,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_request_ratio,16,6,0.375
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_reply_ratio,16,6,0.375
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_probe_ratio,16,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_gratuitous_ratio,16,3,0.1875
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_sender_ip_conflict_count,16,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_sender_ip_conflict_ratio,16,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_max_macs_per_sender_ip,16,6,0.375
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_mapping_change_count,16,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_eth_src_sha_mismatch_ratio,16,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_unique_sender_ip_count,16,6,0.375
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_unique_sender_mac_count,16,6,0.375
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_ratio,16,6,0.375
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_request_ratio,16,5,0.3125
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_reply_ratio,16,6,0.375
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_probe_ratio,16,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_gratuitous_ratio,16,3,0.1875
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_sender_ip_conflict_count,16,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_sender_ip_conflict_ratio,16,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_max_macs_per_sender_ip,16,8,0.5
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_mapping_change_count,16,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_eth_src_sha_mismatch_ratio,16,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_unique_sender_ip_count,16,8,0.5
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_unique_sender_mac_count,16,8,0.5
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_ratio,16,8,0.5
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_request_ratio,12,6,0.5
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_reply_ratio,12,7,0.5833333333333334
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_probe_ratio,12,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_gratuitous_ratio,12,3,0.25
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_sender_ip_conflict_count,12,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_sender_ip_conflict_ratio,12,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_max_macs_per_sender_ip,12,7,0.5833333333333334
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_mapping_change_count,12,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_eth_src_sha_mismatch_ratio,12,0,0.0
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_unique_sender_ip_count,12,7,0.5833333333333334
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_unique_sender_mac_count,12,7,0.5833333333333334
pcap,profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_ratio,12,7,0.5833333333333334
