group,pcap_path,pcap_id,feature,window_count,nonzero_count,nonzero_rate,mean,p50,p95,p99,max
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_WATCH.pcap,M1T_Camera_LAN_WATCH-be56cf109f9deaa9,arp_sender_ip_conflict_ratio,473,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_WATCH.pcap,M1T_Camera_LAN_WATCH-be56cf109f9deaa9,arp_max_macs_per_sender_ip,473,12,0.02536997885835095,0.02536997885835095,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_WATCH.pcap,M1T_Camera_LAN_WATCH-be56cf109f9deaa9,arp_mapping_change_count,473,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_WATCH.pcap,M1T_Camera_LAN_WATCH-be56cf109f9deaa9,arp_eth_src_sha_mismatch_ratio,473,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_WATCH.pcap,M1T_Camera_LAN_WATCH-be56cf109f9deaa9,arp_unique_sender_ip_count,473,12,0.02536997885835095,0.02536997885835095,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_WATCH.pcap,M1T_Camera_LAN_WATCH-be56cf109f9deaa9,arp_unique_sender_mac_count,473,12,0.02536997885835095,0.02536997885835095,0.0,0.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_LAN_WATCH.pcap,M1T_Camera_LAN_WATCH-be56cf109f9deaa9,arp_ratio,473,12,0.02536997885835095,0.001353065539112051,0.0,0.0,0.04,0.2
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/M1T_Camera_Power.pcap,M1T_Camera_Power-09122daa7d244f73,arp_request_ratio,13,3,0.23076923076923078,0.11538461538461539,0.0,0.5,0.5,0.5
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/M1T_Camera_Power.pcap,M1T_Camera_Power-09122daa7d244f73,arp_reply_ratio,13,3,0.23076923076923078,0.11538461538461539,0.0,0.5,0.5,0.5
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/M1T_Camera_Power.pcap,M1T_Camera_Power-09122daa7d244f73,arp_probe_ratio,13,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/M1T_Camera_Power.pcap,M1T_Camera_Power-09122daa7d244f73,arp_gratuitous_ratio,13,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/M1T_Camera_Power.pcap,M1T_Camera_Power-09122daa7d244f73,arp_sender_ip_conflict_count,13,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/M1T_Camera_Power.pcap,M1T_Camera_Power-09122daa7d244f73,arp_sender_ip_conflict_ratio,13,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/M1T_Camera_Power.pcap,M1T_Camera_Power-09122daa7d244f73,arp_max_macs_per_sender_ip,13,3,0.23076923076923078,0.23076923076923078,0.0,1.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/M1T_Camera_Power.pcap,M1T_Camera_Power-09122daa7d244f73,arp_mapping_change_count,13,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/M1T_Camera_Power.pcap,M1T_Camera_Power-09122daa7d244f73,arp_eth_src_sha_mismatch_ratio,13,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/M1T_Camera_Power.pcap,M1T_Camera_Power-09122daa7d244f73,arp_unique_sender_ip_count,13,3,0.23076923076923078,0.46153846153846156,0.0,2.0,2.0,2.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/M1T_Camera_Power.pcap,M1T_Camera_Power-09122daa7d244f73,arp_unique_sender_mac_count,13,3,0.23076923076923078,0.46153846153846156,0.0,2.0,2.0,2.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/M1T_Camera_Power.pcap,M1T_Camera_Power-09122daa7d244f73,arp_ratio,13,3,0.23076923076923078,0.01846153846153846,0.0,0.08,0.08,0.08
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_request_ratio,693,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_reply_ratio,693,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_probe_ratio,693,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_gratuitous_ratio,693,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_sender_ip_conflict_count,693,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_sender_ip_conflict_ratio,693,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_max_macs_per_sender_ip,693,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_mapping_change_count,693,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_eth_src_sha_mismatch_ratio,693,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_unique_sender_ip_count,693,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_unique_sender_mac_count,693,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_MIC.pcap,M1T_Camera_WAN_MIC-81f4bd71b5e6453b,arp_ratio,693,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_request_ratio,229,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_reply_ratio,229,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_probe_ratio,229,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_gratuitous_ratio,229,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_sender_ip_conflict_count,229,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_sender_ip_conflict_ratio,229,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_max_macs_per_sender_ip,229,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_mapping_change_count,229,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_eth_src_sha_mismatch_ratio,229,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_unique_sender_ip_count,229,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_unique_sender_mac_count,229,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_PHOTO.pcap,M1T_Camera_WAN_PHOTO-3ed5188c39d7b60c,arp_ratio,229,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_request_ratio,657,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_reply_ratio,657,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_probe_ratio,657,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_gratuitous_ratio,657,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_sender_ip_conflict_count,657,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_sender_ip_conflict_ratio,657,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_max_macs_per_sender_ip,657,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_mapping_change_count,657,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_eth_src_sha_mismatch_ratio,657,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_unique_sender_ip_count,657,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_unique_sender_mac_count,657,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_RECORDING.pcap,M1T_Camera_WAN_RECORDING-24eb271fd02aef20,arp_ratio,657,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_request_ratio,629,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_reply_ratio,629,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_probe_ratio,629,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_gratuitous_ratio,629,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_sender_ip_conflict_count,629,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_sender_ip_conflict_ratio,629,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_max_macs_per_sender_ip,629,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_mapping_change_count,629,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_eth_src_sha_mismatch_ratio,629,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_unique_sender_ip_count,629,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_unique_sender_mac_count,629,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/M1T_Camera/M1T_Camera_WAN_WATCH.pcap,M1T_Camera_WAN_WATCH-87c44d4b3f40c536,arp_ratio,629,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_request_ratio,16,6,0.375,0.22326388888888887,0.0,0.6875,0.7374999999999999,0.75
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_reply_ratio,16,6,0.375,0.15173611111111113,0.0,0.5,0.6333333333333333,0.6666666666666666
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_probe_ratio,16,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_gratuitous_ratio,16,3,0.1875,0.07013888888888889,0.0,0.42500000000000004,0.485,0.5
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_sender_ip_conflict_count,16,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_sender_ip_conflict_ratio,16,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_max_macs_per_sender_ip,16,6,0.375,0.375,0.0,1.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_mapping_change_count,16,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_eth_src_sha_mismatch_ratio,16,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_unique_sender_ip_count,16,6,0.375,0.875,0.0,3.0,3.0,3.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_unique_sender_mac_count,16,6,0.375,0.875,0.0,3.0,3.0,3.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL-015d084b26c99a8c,arp_ratio,16,6,0.375,0.0675,0.0,0.24000000000000002,0.33599999999999997,0.36
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_request_ratio,16,5,0.3125,0.2552083333333333,0.0,1.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_reply_ratio,16,6,0.375,0.24479166666666669,0.0,1.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_probe_ratio,16,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_gratuitous_ratio,16,3,0.1875,0.09375,0.0,0.5416666666666666,0.6416666666666666,0.6666666666666666
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_sender_ip_conflict_count,16,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_sender_ip_conflict_ratio,16,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_max_macs_per_sender_ip,16,8,0.5,0.5,0.5,1.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_mapping_change_count,16,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_eth_src_sha_mismatch_ratio,16,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_unique_sender_ip_count,16,8,0.5,0.6875,0.5,2.0,2.0,2.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_unique_sender_mac_count,16,8,0.5,0.6875,0.5,2.0,2.0,2.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power-2e7ddb9f29135c81,arp_ratio,16,8,0.5,0.05500000000000001,0.02,0.18,0.22799999999999995,0.24
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_request_ratio,12,6,0.5,0.32083333333333336,0.25,0.75,0.75,0.75
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_reply_ratio,12,7,0.5833333333333334,0.2625,0.25,0.7249999999999996,0.9450000000000003,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_probe_ratio,12,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_gratuitous_ratio,12,3,0.25,0.125,0.0,0.5,0.5,0.5
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_sender_ip_conflict_count,12,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_sender_ip_conflict_ratio,12,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_max_macs_per_sender_ip,12,7,0.5833333333333334,0.5833333333333334,1.0,1.0,1.0,1.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_mapping_change_count,12,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_eth_src_sha_mismatch_ratio,12,0,0.0,0.0,0.0,0.0,0.0,0.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_unique_sender_ip_count,12,7,0.5833333333333334,1.0833333333333333,1.5,2.0,2.0,2.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_unique_sender_mac_count,12,7,0.5833333333333334,1.0833333333333333,1.5,2.0,2.0,2.0
profiling benign,data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL-648acf97ea26a9fb,arp_ratio,12,7,0.5833333333333334,0.07333333333333335,0.06,0.178,0.19560000000000005,0.2
