pcap_path,source,binary_label,attack_family,attack_type,profiling_type,profiling_variant,device,capture_session,window_size,inactivity_timeout_seconds,backward_reset_seconds,packet_count,positive_gap_boundary_count,backward_discontinuity_boundary_count,segment_count,full_window_count,emitted_packet_count,dropped_partial_window_count,dropped_partial_packet_count,packet_retention_ratio,zero_span_window_count,zero_span_window_ratio,window_span_min,window_span_mean,window_span_p50,window_span_p95,window_span_p99,window_span_max,windowing_strategy_version
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP1_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_1,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0001277923583984375,0.0016373262405395509,0.001551985740661621,0.0029343843460082997,0.003698296546936033,0.006730079650878906,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP2_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_2,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.7881393432617188e-05,0.00039779043197631835,0.0002579689025878906,0.0011831760406494137,0.001813969612121582,0.002958059310913086,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP2_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_2,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.7881393432617188e-05,0.00039779043197631835,0.0002579689025878906,0.0011831760406494137,0.001813969612121582,0.002958059310913086,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP2_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_2,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,5.3882598876953125e-05,0.0008117876052856445,0.0007648468017578125,0.0018437743186950676,0.002652020454406738,0.003203153610229492,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP2_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_2,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,5.3882598876953125e-05,0.0008117876052856445,0.0007648468017578125,0.0018437743186950676,0.002652020454406738,0.003203153610229492,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP2_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_2,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.00024509429931640625,0.0016502041816711425,0.001580953598022461,0.0029295206069946283,0.003557279109954834,0.0042951107025146484,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP2_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_2,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.00024509429931640625,0.0016502041816711425,0.001580953598022461,0.0029295206069946283,0.003557279109954834,0.0042951107025146484,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP3_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_3,25,5.0,1.0,50000,1,0,2,1999,49975,2,25,0.9995,0,0.0,3.695487976074219e-05,0.06913939364377471,0.00039887428283691406,0.9914518594741821,1.2874843311309807,2.0082409381866455,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP3_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_3,25,30.0,1.0,50000,1,0,2,1999,49975,2,25,0.9995,0,0.0,3.695487976074219e-05,0.06913939364377471,0.00039887428283691406,0.9914518594741821,1.2874843311309807,2.0082409381866455,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP3_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_3,50,5.0,1.0,50000,1,0,2,999,49950,2,50,0.999,0,0.0,0.00012803077697753906,0.1409943254144342,0.0009567737579345703,1.9989617347717286,2.997244396209717,3.0093250274658203,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP3_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_3,50,30.0,1.0,50000,1,0,2,999,49950,2,50,0.999,0,0.0,0.00012803077697753906,0.1409943254144342,0.0009567737579345703,1.9989617347717286,2.997244396209717,3.0093250274658203,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP3_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_3,100,5.0,1.0,50000,1,0,2,499,49900,2,100,0.998,0,0.0,0.0004291534423828125,0.2838211508695492,0.0018329620361328125,3.9927145719528196,5.002549710273743,5.587774038314819,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP3_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_3,100,30.0,1.0,50000,1,0,2,499,49900,2,100,0.998,0,0.0,0.0004291534423828125,0.2838211508695492,0.0018329620361328125,3.9927145719528196,5.002549710273743,5.587774038314819,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP4_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_4,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.193450927734375e-05,0.00918992531299591,0.00042057037353515625,0.0021040916442871095,0.1801700353622435,1.9983689785003662,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP4_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_4,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.193450927734375e-05,0.00918992531299591,0.00042057037353515625,0.0021040916442871095,0.1801700353622435,1.9983689785003662,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP4_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_4,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,8.893013000488281e-05,0.018825923204421998,0.0008519887924194336,0.004533255100250244,0.675794467926025,2.1316990852355957,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP4_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_4,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,8.893013000488281e-05,0.018825923204421998,0.0008519887924194336,0.004533255100250244,0.675794467926025,2.1316990852355957,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP4_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_4,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0004830360412597656,0.03769146203994751,0.0016614198684692383,0.009114408493041983,1.659530050754544,2.9580161571502686,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP4_train.pcap,attacks,ATTACK,DDoS,DDoS_TCP,,,,DDoS_TCP_4,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0004830360412597656,0.03769146203994751,0.0016614198684692383,0.009114408493041983,1.659530050754544,2.9580161571502686,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP1_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_1,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.09808349609375e-05,0.015188516974449158,0.0003809928894042969,0.0012772321701049801,0.9546631884574887,2.0009939670562744,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP1_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_1,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,2.09808349609375e-05,0.015188516974449158,0.0003809928894042969,0.0012772321701049801,0.9546631884574887,2.0009939670562744,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP1_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_1,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,8.797645568847656e-05,0.03043812036514282,0.0009143352508544922,0.0019659996032714844,1.998749761581421,3.001613140106201,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP1_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_1,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,8.797645568847656e-05,0.03043812036514282,0.0009143352508544922,0.0019659996032714844,1.998749761581421,3.001613140106201,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP1_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_1,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0008330345153808594,0.06255640459060668,0.001866459846496582,0.003211295604705809,3.0047910213470366,5.998705863952637,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP1_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_1,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0008330345153808594,0.06255640459060668,0.001866459846496582,0.003211295604705809,3.0047910213470366,5.998705863952637,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP2_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_2,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,3.0994415283203125e-05,0.0005050759315490723,0.0004029273986816406,0.0012481570243835448,0.002081477642059326,0.0037539005279541016,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP2_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_2,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,3.0994415283203125e-05,0.0005050759315490723,0.0004029273986816406,0.0012481570243835448,0.002081477642059326,0.0037539005279541016,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP2_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_2,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,9.608268737792969e-05,0.0010238881111145019,0.0009469985961914062,0.002001047134399414,0.00280315637588501,0.004647970199584961,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP2_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_2,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,9.608268737792969e-05,0.0010238881111145019,0.0009469985961914062,0.002001047134399414,0.00280315637588501,0.004647970199584961,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP2_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_2,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.00022292137145996094,0.002072054862976074,0.001967906951904297,0.0032214283943176256,0.004192259311676023,0.004832029342651367,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP2_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_2,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.00022292137145996094,0.002072054862976074,0.001967906951904297,0.0032214283943176256,0.004192259311676023,0.004832029342651367,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP3_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_3,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.4781951904296875e-05,0.000373711109161377,0.00020706653594970703,0.0010782003402709957,0.001613328456878662,0.0033588409423828125,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP3_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_3,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.4781951904296875e-05,0.000373711109161377,0.00020706653594970703,0.0010782003402709957,0.001613328456878662,0.0033588409423828125,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP3_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_3,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,6.699562072753906e-05,0.0007629671096801758,0.0006995201110839844,0.0015471935272216796,0.0022442555427551266,0.003981828689575195,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP3_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_3,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,6.699562072753906e-05,0.0007629671096801758,0.0006995201110839844,0.0015471935272216796,0.0022442555427551266,0.003981828689575195,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP3_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_3,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0003349781036376953,0.0015375709533691406,0.0015054941177368164,0.002574002742767332,0.0030756425857543937,0.0049479007720947266,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP3_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_3,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0003349781036376953,0.0015375709533691406,0.0015054941177368164,0.002574002742767332,0.0030756425857543937,0.0049479007720947266,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP4_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_4,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,7.009506225585938e-05,0.0003770960569381714,0.0003279447555541992,0.0006949901580810547,0.0009360814094543457,0.0015368461608886719,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP4_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_4,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,7.009506225585938e-05,0.0003770960569381714,0.0003279447555541992,0.0006949901580810547,0.0009360814094543457,0.0015368461608886719,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP4_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_4,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,0.0004470348358154297,0.0007718863487243652,0.0007040500640869141,0.0011759400367736816,0.0015230774879455566,0.0022878646850585938,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP4_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_4,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,0.0004470348358154297,0.0007718863487243652,0.0007040500640869141,0.0011759400367736816,0.0015230774879455566,0.0022878646850585938,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP4_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_4,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0009570121765136719,0.0015566720962524414,0.0014569759368896484,0.0023210644721984863,0.0027021360397338867,0.0030999183654785156,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP4_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_4,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0009570121765136719,0.0015566720962524414,0.0014569759368896484,0.0023210644721984863,0.0027021360397338867,0.0030999183654785156,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP5_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_5,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.7881393432617188e-05,0.00031961047649383545,0.0001494884490966797,0.0009958863258361815,0.0014372754096984863,0.002418041229248047,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP5_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_5,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.7881393432617188e-05,0.00031961047649383545,0.0001494884490966797,0.0009958863258361815,0.0014372754096984863,0.002418041229248047,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP5_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_5,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,5.1975250244140625e-05,0.0006535553932189941,0.0006049871444702148,0.0014985084533691404,0.0020297217369079582,0.0028848648071289062,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP5_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_5,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,5.1975250244140625e-05,0.0006535553932189941,0.0006049871444702148,0.0014985084533691404,0.0020297217369079582,0.0028848648071289062,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP5_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_5,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0003159046173095703,0.0013191370964050293,0.001219034194946289,0.002316153049468994,0.003109450340270994,0.004141807556152344,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP5_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_5,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0003159046173095703,0.0013191370964050293,0.001219034194946289,0.002316153049468994,0.003109450340270994,0.004141807556152344,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP6_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_6,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.4066696166992188e-05,0.00040805840492248534,0.00016951560974121094,0.0012404203414916987,0.0018190765380859373,0.003457784652709961,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP6_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_6,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.4066696166992188e-05,0.00040805840492248534,0.00016951560974121094,0.0012404203414916987,0.0018190765380859373,0.003457784652709961,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP6_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_6,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,6.4849853515625e-05,0.0008308451175689697,0.0007491111755371094,0.0019138932228088378,0.0026545143127441407,0.003534078598022461,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP6_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_6,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,6.4849853515625e-05,0.0008308451175689697,0.0007491111755371094,0.0019138932228088378,0.0026545143127441407,0.003534078598022461,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP6_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_6,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.00031304359436035156,0.0016816797256469726,0.001618504524230957,0.0032129287719726562,0.00370523452758789,0.004394054412841797,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP6_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_6,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.00031304359436035156,0.0016816797256469726,0.001618504524230957,0.0032129287719726562,0.00370523452758789,0.004394054412841797,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP7_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_7,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.811981201171875e-05,0.0004079948663711548,0.00017690658569335938,0.0012731671333312987,0.001806039810180664,0.0032858848571777344,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP7_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_7,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.811981201171875e-05,0.0004079948663711548,0.00017690658569335938,0.0012731671333312987,0.001806039810180664,0.0032858848571777344,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP7_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_7,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,7.510185241699219e-05,0.0008342130184173584,0.0007585287094116211,0.0019032120704650878,0.0024588155746459953,0.003454923629760742,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP7_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_7,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,7.510185241699219e-05,0.0008342130184173584,0.0007585287094116211,0.0019032120704650878,0.0024588155746459953,0.003454923629760742,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP7_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_7,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0003311634063720703,0.0016854948997497559,0.001599431037902832,0.0030959129333496043,0.0039160847663879395,0.004848957061767578,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP7_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_7,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0003311634063720703,0.0016854948997497559,0.001599431037902832,0.0030959129333496043,0.0039160847663879395,0.004848957061767578,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP8_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_8,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,0.00015783309936523438,0.00041533994674682615,0.000370025634765625,0.000784170627593994,0.001511106491088867,0.0035071372985839844,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP8_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_8,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,0.00015783309936523438,0.00041533994674682615,0.000370025634765625,0.000784170627593994,0.001511106491088867,0.0035071372985839844,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP8_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_8,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,0.0004391670227050781,0.0008438522815704346,0.0007359981536865234,0.0015262126922607401,0.00222430944442749,0.003943204879760742,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP8_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_8,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,0.0004391670227050781,0.0008438522815704346,0.0007359981536865234,0.0015262126922607401,0.00222430944442749,0.003943204879760742,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP8_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_8,100,5.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0009260177612304688,0.0017030878067016602,0.0015468597412109375,0.0027283906936645497,0.0036933612823486324,0.004525184631347656,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP8_train.pcap,attacks,ATTACK,DDoS,DDoS_UDP,,,,DDoS_UDP_8,100,30.0,1.0,50000,0,0,1,500,50000,0,0,1.0,0,0.0,0.0009260177612304688,0.0017030878067016602,0.0015468597412109375,0.0027283906936645497,0.0036933612823486324,0.004525184631347656,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP1_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_1,25,5.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.5974044799804688e-05,0.0008938966989517212,0.000510096549987793,0.002809596061706543,0.004308185577392578,0.007289886474609375,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP1_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_1,25,30.0,1.0,50000,0,0,1,2000,50000,0,0,1.0,0,0.0,1.5974044799804688e-05,0.0008938966989517212,0.000510096549987793,0.002809596061706543,0.004308185577392578,0.007289886474609375,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP1_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_1,50,5.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,5.316734313964844e-05,0.0018277301788330077,0.0016514062881469727,0.004413425922393798,0.005939035415649414,0.007915973663330078,phase1c1_v1
data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP1_train.pcap,attacks,ATTACK,DoS,DoS_ICMP,,,,DoS_ICMP_1,50,30.0,1.0,50000,0,0,1,1000,50000,0,0,1.0,0,0.0,5.316734313964844e-05,0.0018277301788330077,0.0016514062881469727,0.004413425922393798,0.005939035415649414,0.007915973663330078,phase1c1_v1
