scope,pcap_path,packet_index,timestamp,severity,issue_code,detail,parse_status,protocol_name
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP2_train.pcap,639328,1693939635.586261,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP2_train.pcap,1255060,1693939650.437734,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP2_train.pcap,1454168,1693939661.284814,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP3_train.pcap,1686030,1693940069.572951,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP4_train.pcap,5170204,1693940580.461157,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP4_train.pcap,5817370,1693940595.279173,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP4_train.pcap,6292883,1693940606.128785,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP5_train.pcap,932382,1693941014.425131,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP6_train.pcap,16764722,1693941959.277141,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP7_train.pcap,6870751,1693942470.233277,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP7_train.pcap,6872823,1693942484.974641,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP7_train.pcap,7034961,1693942495.828076,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP7_train.pcap,10937682,1693942904.129303,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP8_train.pcap,8685340,1693938690.708544,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP8_train.pcap,9077714,1693938705.584731,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-ICMP8_train.pcap,9702040,1693938716.450205,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN1_train.pcap,164878,1693925896.741384,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN1_train.pcap,9621569,1693926407.526765,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN1_train.pcap,10364907,1693926422.564143,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN1_train.pcap,10905813,1693926433.431954,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN2_train.pcap,10375825,1693926841.598916,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN3_train.pcap,4322733,1693928297.214728,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN3_train.pcap,5196383,1693928312.25481,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN3_train.pcap,5718727,1693928323.113573,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN4_train.pcap,7238640,1693924951.90349,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN4_train.pcap,16814660,1693925462.678634,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN4_train.pcap,16817178,1693925477.71877,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-SYN4_train.pcap,16818622,1693925488.586465,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP1_train.pcap,15019590,1693920227.645238,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP2_train.pcap,12240716,1693920738.333226,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP2_train.pcap,12567592,1693920753.465743,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP2_train.pcap,12907088,1693920764.32173,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP2_train.pcap,19433238,1693921172.486919,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP2_train.pcap,19676396,1693921683.18509,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-TCP4_train.pcap,5654751,1693919282.797361,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP2_train.pcap,1129082,1693932076.605679,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP2_train.pcap,2010854,1693932091.635452,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP2_train.pcap,2733241,1693932102.498546,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP2_train.pcap,20203233,1693932510.734381,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP4_train.pcap,9664405,1693933021.457665,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP4_train.pcap,10556291,1693933036.479309,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP4_train.pcap,11205931,1693933047.351751,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP5_train.pcap,3210860,1693933455.586367,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP5_train.pcap,10916126,1693933966.292062,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP6_train.pcap,5513477,1693934911.140406,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP6_train.pcap,6324279,1693934926.200694,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP6_train.pcap,6946500,1693934937.030856,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP7_train.pcap,7152672,1693935856.071539,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP7_train.pcap,7153294,1693935871.015701,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP7_train.pcap,7154438,1693935881.909694,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP7_train.pcap,11917293,1693936290.144856,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DDoS-UDP8_train.pcap,12940887,1693937234.997018,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP1_train.pcap,3872825,1693586259.816427,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP1_train.pcap,5023071,1693586307.016295,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP1_train.pcap,7518126,1693586398.832923,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP2_train.pcap,3849123,1693587204.693072,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP2_train.pcap,3917523,1693587251.871181,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP2_train.pcap,4033319,1693587343.703122,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP2_train.pcap,4406797,1693587636.382696,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP2_train.pcap,4509309,1693588581.243544,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP3_train.pcap,5860577,1693590797.525937,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP3_train.pcap,10040546,1693590984.150627,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP4_train.pcap,2468002,1693585314.887598,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP4_train.pcap,3358883,1693585362.166032,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-ICMP4_train.pcap,4517523,1693585453.982836,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN2_train.pcap,1206820,1693492631.639104,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN2_train.pcap,3067705,1693492858.888357,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN3_train.pcap,2912058,1693493711.452441,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN3_train.pcap,3970199,1693493803.757468,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN3_train.pcap,6579993,1693494521.361587,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN3_train.pcap,9841572,1693494656.312076,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN4_train.pcap,2166108,1693490741.908999,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN4_train.pcap,2724165,1693490876.908782,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-SYN4_train.pcap,9537386,1693491686.738244,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP1_train.pcap,2879119,1693412318.854575,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP2_train.pcap,724032,1693415153.476456,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP2_train.pcap,9100279,1693417043.161386,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP2_train.pcap,9102951,1693417178.354314,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP2_train.pcap,9104846,1693417271.053037,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP3_train.pcap,4077515,1693417988.003917,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP3_train.pcap,6574657,1693418123.20837,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP3_train.pcap,8243001,1693418215.907119,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP4_train.pcap,3843575,1693418932.878584,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP4_train.pcap,5019287,1693419068.048241,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-TCP4_train.pcap,5926496,1693419160.731578,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP1_train.pcap,8359672,1693505947.160656,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP1_train.pcap,8687448,1693505994.535641,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP1_train.pcap,9186826,1693506086.764431,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP2_train.pcap,6736034,1693506892.006509,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP2_train.pcap,7633385,1693506939.415014,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP2_train.pcap,10467573,1693508781.69862,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP2_train.pcap,11075806,1693508829.120559,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP2_train.pcap,11365561,1693508921.318965,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP3_train.pcap,490831,1693577148.62657,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP4_train.pcap,1904630,1693504057.430874,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP4_train.pcap,2200424,1693504104.843719,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP4_train.pcap,2695799,1693504197.077755,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP4_train.pcap,10565295,1693505002.300877,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/attacks/pcap/train/TCP_IP-DoS-UDP4_train.pcap,11721500,1693505049.689877,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/profiling/PCAP/Active/Active.pcap,11279,1699287225.598146,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/profiling/PCAP/Active/Active.pcap,15934,1699287609.671608,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/profiling/PCAP/Active/Active.pcap,21705,1699288170.44238,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/profiling/PCAP/Active/Active.pcap,24842,1699288554.520698,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/profiling/PCAP/Active/Active.pcap,32106,1699289115.29872,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/profiling/PCAP/Broker/ActiveBroker.pcap,15676,1699287742.756102,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/profiling/PCAP/Broker/ActiveBroker.pcap,33599,1699288687.620151,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/profiling/PCAP/Broker/ActiveBroker.pcap,51617,1699289632.469672,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/profiling/PCAP/Broker/ActiveBroker.pcap,69702,1699290577.309212,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/profiling/PCAP/Broker/ActiveBroker.pcap,87663,1699291522.177197,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/profiling/PCAP/Idle/Idle.pcap,275,1698872437.330996,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/profiling/PCAP/Idle/Idle.pcap,3350,1698873309.831536,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/profiling/PCAP/Idle/Idle.pcap,3546,1698873382.17033,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/profiling/PCAP/Idle/Idle.pcap,6541,1698874254.693651,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
packet,data/raw/WiFI_and_MQTT/profiling/PCAP/Idle/Idle.pcap,6788,1698874327.049329,warning,unsupported:lldp,unsupported ethertype: 0x88cc,unsupported,lldp
