pcap_path,filename,source,split,binary_label,attack_family,attack_type,profiling_type,profiling_variant,device,capture_session,packet_count,total_frame_bytes,min_frame_length,max_frame_length,mean_frame_length,capture_order_duration,capture_timestamp_span,packets_per_second,bytes_per_second,tcp_count,udp_count,arp_count,llc_count,ipv4_count,ipv6_count,icmp_count,icmpv6_count,igmp_count,vlan_count,tcp_ratio,udp_ratio,arp_ratio,llc_ratio,ipv4_ratio,ipv6_ratio,icmp_ratio,icmpv6_ratio,igmp_ratio,vlan_ratio,tcp_syn_count,tcp_ack_count,tcp_fin_count,tcp_rst_count,tcp_psh_count,tcp_syn_ratio,tcp_ack_ratio,tcp_fin_ratio,tcp_rst_ratio,tcp_psh_ratio,unique_src_ips_count,unique_src_ips_capped,unique_dst_ips_count,unique_dst_ips_capped,unique_src_ports_count,unique_dst_ports_count,audit_strategy_version
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_WAN_PHOTO.pcap,Owltron_Camera_WAN_PHOTO.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_WAN_PHOTO,5695,4338839,60,1591,761.8681299385426,122.60379099845886,122.60379099845886,46.45043969375781,35389.10962430631,188,5469,0,1,5694,0,37,0,0,0,0.03301141352063213,0.9603160667251975,0.0,0.0001755926251097454,0.9998244073748902,0.0,0.0064969271290605795,0.0,0.0,0.0,4,186,0,0,90,0.02127659574468085,0.9893617021276596,0.0,0.0,0.4787234042553192,10,False,11,False,14,15,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_WAN_RECORDING.pcap,Owltron_Camera_WAN_RECORDING.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_WAN_RECORDING,40120,31722718,60,2498,790.6958624127617,634.2158920764923,634.2158920764923,63.259215830500125,50018.80021665232,1325,38731,0,0,40120,0,64,0,0,0,0.0330259222333001,0.9653788634097706,0.0,0.0,1.0,0.0,0.0015952143569292123,0.0,0.0,0.0,12,1313,9,6,642,0.009056603773584906,0.9909433962264151,0.006792452830188679,0.004528301886792453,0.48452830188679247,13,False,14,False,26,28,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Owltron_Camera/Owltron_Camera_WAN_WATCH.pcap,Owltron_Camera_WAN_WATCH.pcap,profiling,train,BENIGN,,,interaction,,Owltron_Camera,Owltron_Camera_WAN_WATCH,35040,26353280,60,2498,752.0913242009133,291.52168107032776,291.52168107032776,120.19689194762438,90399.0396297229,1248,33728,0,0,35040,0,64,0,0,0,0.03561643835616438,0.9625570776255707,0.0,0.0,1.0,0.0,0.0018264840182648401,0.0,0.0,0.0,14,1233,11,8,594,0.011217948717948718,0.9879807692307693,0.008814102564102564,0.00641025641025641,0.47596153846153844,16,False,17,False,29,32,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_LAN_PHYSICAL.pcap,Singcall_LAN_PHYSICAL.pcap,profiling,train,BENIGN,,,interaction,,Singcall,Singcall_LAN_PHYSICAL,419,55544,60,725,132.56324582338902,258.992290019989,258.992290019989,1.6178087771171166,214.46198261621268,377,12,27,3,389,0,0,0,0,0,0.8997613365155132,0.028639618138424822,0.06443914081145585,0.007159904534606206,0.9284009546539379,0.0,0.0,0.0,0.0,0.0,39,357,31,29,191,0.10344827586206896,0.946949602122016,0.08222811671087533,0.07692307692307693,0.506631299734748,5,False,6,False,19,18,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Interactions/Singcall/Singcall_WAN_PHYSICAL.pcap,Singcall_WAN_PHYSICAL.pcap,profiling,train,BENIGN,,,interaction,,Singcall,Singcall_WAN_PHYSICAL,334,46282,60,725,138.5688622754491,234.947026014328,234.947026014328,1.4215970538806963,196.9890863703784,298,11,22,3,309,0,0,0,0,0,0.8922155688622755,0.03293413173652695,0.0658682634730539,0.008982035928143712,0.9251497005988024,0.0,0.0,0.0,0.0,0.0,31,282,25,27,139,0.1040268456375839,0.9463087248322147,0.08389261744966443,0.09060402684563758,0.4664429530201342,4,False,5,False,14,13,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Blink_Mini_Camera_Power.pcap,Blink_Mini_Camera_Power.pcap,profiling,train,BENIGN,,,power,,Blink_Camera,Blink_Camera_Power,568,84861,60,2241,149.4031690140845,1938.0655620098114,1938.0655620098114,0.29307574064262976,43.78644441315881,523,36,6,3,559,0,0,0,0,0,0.920774647887324,0.06338028169014084,0.01056338028169014,0.00528169014084507,0.9841549295774648,0.0,0.0,0.0,0.0,0.0,24,506,27,5,249,0.045889101338432124,0.9674952198852772,0.05162523900573614,0.009560229445506692,0.47609942638623326,11,False,11,False,28,28,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Ecobee_Camera_Power.pcap,Ecobee_Camera_Power.pcap,profiling,train,BENIGN,,,power,,Ecobee_Camera,Ecobee_Camera_Power,2651,1319908,60,2922,497.8906073179932,1661.3190698623657,1661.3190698623657,1.595719960175757,794.4939800813517,2338,241,21,3,2534,93,0,42,6,0,0.8819313466616371,0.09090909090909091,0.007921539041870993,0.001131648434552999,0.955865711052433,0.03508110147114297,0.0,0.015843078083741986,0.002263296869105998,0.0,66,2284,123,27,544,0.028229255774165955,0.9769033361847733,0.05260906757912746,0.011548331907613344,0.23267750213858,13,False,17,False,89,89,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Power/M1T_Camera_Power.pcap,M1T_Camera_Power.pcap,profiling,train,BENIGN,,,power,,M1T_Camera,M1T_Camera_Power,413,118234,60,2962,286.2808716707022,1156.0738179683685,1156.0738179683685,0.35724362370370727,102.27201599269763,314,72,6,3,404,0,12,0,6,0,0.7602905569007264,0.17433414043583534,0.014527845036319613,0.007263922518159807,0.9782082324455206,0.0,0.029055690072639227,0.0,0.014527845036319613,0.0,24,301,19,1,138,0.07643312101910828,0.9585987261146497,0.06050955414012739,0.0031847133757961785,0.4394904458598726,7,False,9,False,47,47,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Owltron_Camera_Power.pcap,Owltron_Camera_Power.pcap,profiling,train,BENIGN,,,power,,Owltron_Camera,Owltron_Camera_Power,1207,250735,60,2962,207.73405136702567,1693.3783118724823,1693.3783118724823,0.712776342733089,148.0679173945162,1087,103,14,3,1190,0,0,0,0,0,0.9005799502899752,0.08533554266777134,0.0115990057995029,0.0024855012427506215,0.9859154929577465,0.0,0.0,0.0,0.0,0.0,64,997,73,58,489,0.05887764489420423,0.9172033118675254,0.0671573137074517,0.05335786568537258,0.44986200551977923,9,False,9,False,38,36,phase1b2_v1
data/raw/WiFI_and_MQTT/profiling/PCAP/Power/Singcall_Power.pcap,Singcall_Power.pcap,profiling,train,BENIGN,,,power,,Singcall,Singcall_Power,506,71405,60,1147,141.11660079051384,1586.0621848106384,1586.0621848106384,0.3190291054448233,45.02030291361187,455,8,39,4,463,0,0,0,0,0,0.8992094861660079,0.015810276679841896,0.07707509881422925,0.007905138339920948,0.9150197628458498,0.0,0.0,0.0,0.0,0.0,47,436,40,35,206,0.10329670329670329,0.9582417582417583,0.08791208791208792,0.07692307692307693,0.45274725274725275,9,False,10,False,22,22,phase1b2_v1
